student_id,aspiration,skill,required_level,current_level
S0797,Scientist,Creativity,67,38
S0797,Scientist,Empathy,60,52
S0797,Scientist,Communication,62,31
S0797,Writer,Creativity,86,72
S0797,Writer,Research,67,40
S0797,Writer,Critical Thinking,68,31
S0797,Writer,Technical Skills,80,48
S0797,Writer,Coding,64,61
S0797,Doctor,Research,91,64
S0797,Doctor,Empathy,91,75
S0797,Doctor,Teamwork,64,39
S0797,Doctor,Problem Solving,84,81
S0797,Doctor,Creativity,85,68
S0797,Entrepreneur,Coding,79,62
S0797,Entrepreneur,Technical Skills,68,50
S0797,Entrepreneur,Problem Solving,81,78
S0797,Entrepreneur,Leadership,77,38
S0797,Entrepreneur,Empathy,92,60
S0797,Pilot,Leadership,87,52
S0797,Pilot,Problem Solving,78,58
S0797,Pilot,Technical Skills,66,55
S0797,Pilot,Teamwork,86,65
S0797,Pilot,Coding,71,40
S0798,Artist,Leadership,81,58
S0798,Artist,Empathy,71,51
S0798,Artist,Research,77,72
S0798,Artist,Teamwork,89,55
S0798,Artist,Critical Thinking,73,62
S0798,Teacher,Teamwork,66,31
S0798,Teacher,Empathy,86,53
S0798,Teacher,Communication,83,82
S0798,Teacher,Creativity,85,72
S0798,Teacher,Problem Solving,79,59
S0798,Entrepreneur,Coding,97,66
S0798,Entrepreneur,Technical Skills,91,87
S0798,Entrepreneur,Leadership,60,42
S0798,Entrepreneur,Empathy,83,59
S0798,Entrepreneur,Research,92,57
S0798,Doctor,Communication,79,68
S0798,Doctor,Leadership,73,50
S0798,Doctor,Creativity,99,88
S0798,Doctor,Empathy,93,60
S0798,Doctor,Teamwork,100,70
S0798,Scientist,Critical Thinking,65,52
S0798,Scientist,Empathy,85,74
S0798,Scientist,Technical Skills,90,79
S0798,Scientist,Teamwork,80,46
S0798,Scientist,Communication,85,78
S0799,Artist,Coding,76,76
S0799,Artist,Communication,95,78
S0799,Artist,Teamwork,92,63
S0799,Artist,Critical Thinking,76,67
S0799,Artist,Technical Skills,86,79
S0799,Doctor,Technical Skills,64,40
S0799,Doctor,Problem Solving,68,38
S0799,Doctor,Research,83,54
S0799,Doctor,Critical Thinking,100,88
S0799,Doctor,Teamwork,75,64
S0799,Pilot,Critical Thinking,99,85
S0799,Pilot,Empathy,87,52
S0799,Pilot,Leadership,99,77
S0799,Pilot,Coding,69,30
S0799,Pilot,Research,90,72
S0799,Entrepreneur,Coding,72,58
S0799,Entrepreneur,Critical Thinking,100,78
S0799,Entrepreneur,Communication,70,55
S0799,Entrepreneur,Leadership,80,47
S0799,Entrepreneur,Technical Skills,100,84
S0799,Data Scientist,Technical Skills,73,40
S0799,Data Scientist,Leadership,79,54
S0799,Data Scientist,Creativity,63,35
S0799,Data Scientist,Coding,78,41
S0799,Data Scientist,Problem Solving,64,39
S0800,Entrepreneur,Empathy,80,53
S0800,Entrepreneur,Coding,66,54
S0800,Entrepreneur,Teamwork,98,71
S0800,Entrepreneur,Communication,63,44
S0800,Entrepreneur,Leadership,90,70
S0800,Pilot,Teamwork,68,48
S0800,Pilot,Critical Thinking,95,79
S0800,Pilot,Problem Solving,85,62
S0800,Pilot,Empathy,93,56
S0800,Pilot,Communication,97,84
S0800,Data Scientist,Creativity,88,61
S0800,Data Scientist,Empathy,95,72
S0800,Data Scientist,Technical Skills,72,40
S0800,Data Scientist,Coding,77,40
S0800,Data Scientist,Critical Thinking,99,82
S0800,Doctor,Critical Thinking,89,80
S0800,Doctor,Coding,90,51
S0800,Doctor,Problem Solving,88,79
S0800,Doctor,Technical Skills,92,91
S0800,Doctor,Creativity,99,91
S0800,Teacher,Research,61,43
S0800,Teacher,Empathy,84,68
S0800,Teacher,Teamwork,63,30
S0800,Teacher,Communication,91,53
S0800,Teacher,Critical Thinking,94,88
S0801,Doctor,Research,93,72
S0801,Doctor,Creativity,88,67
S0801,Doctor,Leadership,69,52
S0801,Doctor,Critical Thinking,83,73
S0801,Doctor,Problem Solving,67,43
S0801,Pilot,Problem Solving,67,34
S0801,Pilot,Communication,63,30
S0801,Pilot,Critical Thinking,70,32
S0801,Pilot,Technical Skills,80,64
S0801,Pilot,Research,100,65
S0801,Artist,Technical Skills,68,61
S0801,Artist,Communication,83,47
S0801,Artist,Teamwork,79,52
S0801,Artist,Empathy,75,63
S0801,Artist,Critical Thinking,75,40
S0801,Lawyer,Teamwork,86,49
S0801,Lawyer,Research,62,56
S0801,Lawyer,Problem Solving,89,60
S0801,Lawyer,Empathy,61,37
S0801,Lawyer,Creativity,99,96
S0801,Engineer,Technical Skills,67,29
S0801,Engineer,Creativity,100,85
S0801,Engineer,Coding,84,70
S0801,Engineer,Research,98,59
S0801,Engineer,Critical Thinking,93,67
S0802,Scientist,Technical Skills,86,70
S0802,Scientist,Teamwork,87,76
S0802,Scientist,Problem Solving,96,72
S0802,Scientist,Empathy,96,93
S0802,Scientist,Coding,82,63
S0802,Engineer,Technical Skills,97,87
S0802,Engineer,Communication,85,55
S0802,Engineer,Teamwork,67,56
S0802,Engineer,Problem Solving,80,46
S0802,Engineer,Critical Thinking,77,77
S0802,Writer,Problem Solving,92,77
S0802,Writer,Research,61,33
S0802,Writer,Leadership,75,54
S0802,Writer,Coding,77,51
S0802,Writer,Critical Thinking,63,63
S0802,Teacher,Research,90,63
S0802,Teacher,Empathy,93,71
S0802,Teacher,Problem Solving,84,67
S0802,Teacher,Critical Thinking,76,38
S0802,Teacher,Technical Skills,69,49
S0802,Pilot,Technical Skills,92,68
S0802,Pilot,Creativity,96,76
S0802,Pilot,Coding,79,53
S0802,Pilot,Communication,94,91
S0802,Pilot,Problem Solving,60,52
S0803,Pilot,Communication,84,61
S0803,Pilot,Critical Thinking,72,68
S0803,Pilot,Research,91,68
S0803,Pilot,Creativity,99,78
S0803,Pilot,Empathy,96,70
S0803,Data Scientist,Communication,74,55
S0803,Data Scientist,Research,67,58
S0803,Data Scientist,Problem Solving,94,79
S0803,Data Scientist,Teamwork,78,63
S0803,Data Scientist,Leadership,100,70
S0803,Artist,Critical Thinking,85,46
S0803,Artist,Creativity,86,54
S0803,Artist,Research,83,53
S0803,Artist,Communication,82,68
S0803,Artist,Teamwork,98,94
S0803,Teacher,Leadership,84,49
S0803,Teacher,Teamwork,98,84
S0803,Teacher,Creativity,75,67
S0803,Teacher,Problem Solving,90,65
S0803,Teacher,Communication,85,80
S0803,Scientist,Leadership,67,38
S0803,Scientist,Creativity,69,60
S0803,Scientist,Problem Solving,81,74
S0803,Scientist,Research,71,51
S0803,Scientist,Critical Thinking,90,71
S0804,Data Scientist,Coding,71,52
S0804,Data Scientist,Teamwork,87,47
S0804,Data Scientist,Technical Skills,63,23
S0804,Data Scientist,Leadership,84,70
S0804,Data Scientist,Empathy,98,66
S0804,Doctor,Teamwork,82,65
S0804,Doctor,Coding,71,69
S0804,Doctor,Critical Thinking,85,85
S0804,Doctor,Problem Solving,99,59
S0804,Doctor,Communication,98,83
S0804,Artist,Empathy,91,56
S0804,Artist,Leadership,96,80
S0804,Artist,Critical Thinking,96,83
S0804,Artist,Research,81,81
S0804,Artist,Technical Skills,85,79
S0804,Entrepreneur,Research,68,66
S0804,Entrepreneur,Empathy,89,67
S0804,Entrepreneur,Communication,64,57
S0804,Entrepreneur,Teamwork,75,56
S0804,Entrepreneur,Problem Solving,95,68
S0804,Scientist,Technical Skills,67,67
S0804,Scientist,Research,75,64
S0804,Scientist,Leadership,63,55
S0804,Scientist,Empathy,70,54
S0804,Scientist,Problem Solving,60,54
S0805,Teacher,Research,80,41
S0805,Teacher,Creativity,100,80
S0805,Teacher,Communication,79,66
S0805,Teacher,Problem Solving,64,55
S0805,Teacher,Critical Thinking,76,36
S0805,Writer,Leadership,60,21
S0805,Writer,Research,78,78
S0805,Writer,Problem Solving,79,64
S0805,Writer,Critical Thinking,88,53
S0805,Writer,Technical Skills,66,48
S0805,Engineer,Teamwork,74,48
S0805,Engineer,Empathy,63,37
S0805,Engineer,Technical Skills,74,58
S0805,Engineer,Problem Solving,62,39
S0805,Engineer,Creativity,65,53
S0805,Pilot,Critical Thinking,74,38
S0805,Pilot,Empathy,83,70
S0805,Pilot,Technical Skills,71,43
S0805,Pilot,Creativity,96,89
S0805,Pilot,Teamwork,92,82
S0805,Lawyer,Creativity,67,41
S0805,Lawyer,Empathy,68,30
S0805,Lawyer,Teamwork,97,71
S0805,Lawyer,Coding,95,91
S0805,Lawyer,Leadership,89,68
S0806,Writer,Problem Solving,68,53
S0806,Writer,Coding,74,52
S0806,Writer,Teamwork,69,63
S0806,Writer,Communication,80,55
S0806,Writer,Leadership,63,54
S0806,Data Scientist,Creativity,79,54
S0806,Data Scientist,Communication,93,63
S0806,Data Scientist,Problem Solving,96,88
S0806,Data Scientist,Leadership,91,86
S0806,Data Scientist,Empathy,95,73
S0806,Pilot,Technical Skills,73,51
S0806,Pilot,Teamwork,97,69
S0806,Pilot,Creativity,98,69
S0806,Pilot,Research,94,93
S0806,Pilot,Critical Thinking,95,64
S0806,Doctor,Coding,86,56
S0806,Doctor,Problem Solving,99,85
S0806,Doctor,Teamwork,99,86
S0806,Doctor,Creativity,87,49
S0806,Doctor,Empathy,74,38
S0806,Artist,Problem Solving,68,65
S0806,Artist,Technical Skills,73,53
S0806,Artist,Research,70,63
S0806,Artist,Teamwork,63,44
S0806,Artist,Critical Thinking,94,88
S0807,Data Scientist,Teamwork,65,50
S0807,Data Scientist,Problem Solving,94,57
S0807,Data Scientist,Leadership,74,59
S0807,Data Scientist,Coding,64,51
S0807,Data Scientist,Technical Skills,93,66
S0807,Engineer,Creativity,68,51
S0807,Engineer,Problem Solving,98,86
S0807,Engineer,Communication,91,84
S0807,Engineer,Teamwork,62,45
S0807,Engineer,Research,66,37
S0807,Writer,Leadership,66,66
S0807,Writer,Communication,75,75
S0807,Writer,Technical Skills,64,38
S0807,Writer,Empathy,77,75
S0807,Writer,Research,77,76
S0807,Entrepreneur,Creativity,67,34
S0807,Entrepreneur,Research,95,94
S0807,Entrepreneur,Leadership,87,48
S0807,Entrepreneur,Teamwork,62,45
S0807,Entrepreneur,Critical Thinking,75,43
S0807,Pilot,Empathy,92,83
S0807,Pilot,Teamwork,64,26
S0807,Pilot,Coding,96,89
S0807,Pilot,Communication,70,70
S0807,Pilot,Technical Skills,84,75
S0808,Lawyer,Problem Solving,61,57
S0808,Lawyer,Empathy,86,60
S0808,Lawyer,Teamwork,78,73
S0808,Lawyer,Coding,81,80
S0808,Lawyer,Communication,98,59
S0808,Teacher,Technical Skills,65,61
S0808,Teacher,Research,74,58
S0808,Teacher,Empathy,74,70
S0808,Teacher,Creativity,81,67
S0808,Teacher,Problem Solving,71,33
S0808,Writer,Creativity,98,90
S0808,Writer,Teamwork,93,84
S0808,Writer,Problem Solving,70,57
S0808,Writer,Research,83,44
S0808,Writer,Coding,85,70
S0808,Engineer,Problem Solving,70,53
S0808,Engineer,Research,88,82
S0808,Engineer,Communication,98,84
S0808,Engineer,Leadership,96,90
S0808,Engineer,Creativity,86,66
S0808,Doctor,Communication,72,72
S0808,Doctor,Research,94,64
S0808,Doctor,Coding,68,52
S0808,Doctor,Leadership,60,46
S0808,Doctor,Technical Skills,85,67
S0809,Doctor,Coding,82,64
S0809,Doctor,Critical Thinking,60,33
S0809,Doctor,Empathy,77,37
S0809,Doctor,Technical Skills,84,55
S0809,Doctor,Teamwork,87,64
S0809,Teacher,Teamwork,91,71
S0809,Teacher,Research,74,64
S0809,Teacher,Communication,96,89
S0809,Teacher,Creativity,68,55
S0809,Teacher,Technical Skills,100,76
S0809,Writer,Technical Skills,66,50
S0809,Writer,Empathy,97,85
S0809,Writer,Leadership,60,59
S0809,Writer,Communication,64,41
S0809,Writer,Research,99,99
S0809,Pilot,Creativity,75,72
S0809,Pilot,Coding,97,87
S0809,Pilot,Communication,68,36
S0809,Pilot,Research,74,55
S0809,Pilot,Critical Thinking,72,48
S0809,Entrepreneur,Problem Solving,72,71
S0809,Entrepreneur,Empathy,97,95
S0809,Entrepreneur,Technical Skills,84,57
S0809,Entrepreneur,Creativity,96,76
S0809,Entrepreneur,Leadership,95,92
S0810,Lawyer,Problem Solving,79,60
S0810,Lawyer,Empathy,86,63
S0810,Lawyer,Critical Thinking,64,43
S0810,Lawyer,Creativity,89,83
S0810,Lawyer,Leadership,91,55
S0810,Writer,Communication,93,61
S0810,Writer,Creativity,72,55
S0810,Writer,Critical Thinking,96,88
S0810,Writer,Research,94,77
S0810,Writer,Teamwork,78,57
S0810,Artist,Technical Skills,70,31
S0810,Artist,Critical Thinking,92,83
S0810,Artist,Research,94,93
S0810,Artist,Communication,72,41
S0810,Artist,Empathy,97,80
S0810,Data Scientist,Problem Solving,60,39
S0810,Data Scientist,Critical Thinking,87,54
S0810,Data Scientist,Coding,96,66
S0810,Data Scientist,Research,90,52
S0810,Data Scientist,Leadership,63,49
S0810,Scientist,Leadership,68,59
S0810,Scientist,Problem Solving,67,42
S0810,Scientist,Empathy,97,71
S0810,Scientist,Communication,93,55
S0810,Scientist,Research,70,38
S0811,Entrepreneur,Leadership,74,56
S0811,Entrepreneur,Research,92,72
S0811,Entrepreneur,Coding,99,72
S0811,Entrepreneur,Empathy,72,49
S0811,Entrepreneur,Problem Solving,90,82
S0811,Doctor,Communication,85,83
S0811,Doctor,Creativity,83,54
S0811,Doctor,Teamwork,97,79
S0811,Doctor,Empathy,95,91
S0811,Doctor,Research,80,51
S0811,Data Scientist,Technical Skills,64,41
S0811,Data Scientist,Coding,79,60
S0811,Data Scientist,Teamwork,89,66
S0811,Data Scientist,Critical Thinking,64,53
S0811,Data Scientist,Leadership,76,53
S0811,Engineer,Research,94,77
S0811,Engineer,Creativity,92,90
S0811,Engineer,Empathy,63,54
S0811,Engineer,Technical Skills,60,46
S0811,Engineer,Problem Solving,70,37
S0811,Writer,Research,84,80
S0811,Writer,Critical Thinking,90,57
S0811,Writer,Empathy,75,66
S0811,Writer,Problem Solving,68,45
S0811,Writer,Leadership,63,25
S0812,Artist,Teamwork,70,59
S0812,Artist,Technical Skills,69,58
S0812,Artist,Coding,75,67
S0812,Artist,Creativity,85,83
S0812,Artist,Empathy,65,36
S0812,Writer,Technical Skills,93,60
S0812,Writer,Problem Solving,73,63
S0812,Writer,Communication,63,24
S0812,Writer,Creativity,96,56
S0812,Writer,Coding,65,57
S0812,Teacher,Problem Solving,72,33
S0812,Teacher,Communication,62,36
S0812,Teacher,Creativity,65,32
S0812,Teacher,Coding,77,56
S0812,Teacher,Empathy,85,55
S0812,Pilot,Communication,61,53
S0812,Pilot,Research,73,36
S0812,Pilot,Technical Skills,78,43
S0812,Pilot,Creativity,78,48
S0812,Pilot,Teamwork,88,83
S0812,Entrepreneur,Problem Solving,97,94
S0812,Entrepreneur,Leadership,99,90
S0812,Entrepreneur,Research,67,52
S0812,Entrepreneur,Teamwork,88,86
S0812,Entrepreneur,Coding,67,34
S0813,Lawyer,Creativity,72,65
S0813,Lawyer,Communication,87,50
S0813,Lawyer,Research,78,38
S0813,Lawyer,Coding,90,73
S0813,Lawyer,Critical Thinking,75,59
S0813,Scientist,Teamwork,100,72
S0813,Scientist,Coding,87,64
S0813,Scientist,Empathy,65,42
S0813,Scientist,Leadership,63,54
S0813,Scientist,Communication,66,34
S0813,Teacher,Leadership,68,63
S0813,Teacher,Problem Solving,96,77
S0813,Teacher,Technical Skills,67,44
S0813,Teacher,Coding,65,35
S0813,Teacher,Empathy,86,71
S0813,Engineer,Coding,99,98
S0813,Engineer,Leadership,95,73
S0813,Engineer,Teamwork,79,79
S0813,Engineer,Problem Solving,100,86
S0813,Engineer,Technical Skills,63,51
S0813,Doctor,Communication,81,44
S0813,Doctor,Technical Skills,98,75
S0813,Doctor,Creativity,72,34
S0813,Doctor,Empathy,88,77
S0813,Doctor,Leadership,60,40
S0814,Entrepreneur,Leadership,78,70
S0814,Entrepreneur,Critical Thinking,60,22
S0814,Entrepreneur,Coding,71,62
S0814,Entrepreneur,Technical Skills,83,47
S0814,Entrepreneur,Creativity,91,76
S0814,Teacher,Empathy,88,83
S0814,Teacher,Leadership,62,38
S0814,Teacher,Research,61,55
S0814,Teacher,Coding,65,51
S0814,Teacher,Critical Thinking,100,100
S0814,Lawyer,Creativity,70,55
S0814,Lawyer,Communication,82,63
S0814,Lawyer,Coding,74,62
S0814,Lawyer,Teamwork,91,75
S0814,Lawyer,Technical Skills,80,67
S0814,Scientist,Leadership,84,54
S0814,Scientist,Technical Skills,79,73
S0814,Scientist,Empathy,71,66
S0814,Scientist,Critical Thinking,85,71
S0814,Scientist,Teamwork,92,82
S0814,Doctor,Problem Solving,74,35
S0814,Doctor,Technical Skills,100,69
S0814,Doctor,Leadership,69,52
S0814,Doctor,Teamwork,94,78
S0814,Doctor,Research,73,37
S0815,Writer,Leadership,89,52
S0815,Writer,Critical Thinking,72,35
S0815,Writer,Empathy,65,65
S0815,Writer,Technical Skills,82,76
S0815,Writer,Coding,82,42
S0815,Teacher,Critical Thinking,93,89
S0815,Teacher,Research,86,63
S0815,Teacher,Teamwork,72,51
S0815,Teacher,Technical Skills,96,62
S0815,Teacher,Empathy,83,79
S0815,Doctor,Technical Skills,99,89
S0815,Doctor,Creativity,95,81
S0815,Doctor,Communication,83,68
S0815,Doctor,Critical Thinking,77,68
S0815,Doctor,Empathy,77,37
S0815,Scientist,Empathy,80,70
S0815,Scientist,Technical Skills,94,94
S0815,Scientist,Critical Thinking,63,37
S0815,Scientist,Coding,76,43
S0815,Scientist,Research,86,79
S0815,Engineer,Technical Skills,97,84
S0815,Engineer,Research,71,54
S0815,Engineer,Coding,85,46
S0815,Engineer,Leadership,85,68
S0815,Engineer,Problem Solving,98,88
S0816,Doctor,Coding,99,63
S0816,Doctor,Leadership,96,70
S0816,Doctor,Creativity,92,92
S0816,Doctor,Empathy,66,55
S0816,Doctor,Problem Solving,86,62
S0816,Lawyer,Empathy,79,51
S0816,Lawyer,Creativity,85,68
S0816,Lawyer,Critical Thinking,70,52
S0816,Lawyer,Research,99,82
S0816,Lawyer,Communication,79,70
S0816,Artist,Coding,69,48
S0816,Artist,Communication,83,78
S0816,Artist,Teamwork,70,46
S0816,Artist,Problem Solving,85,47
S0816,Artist,Research,64,34
S0816,Engineer,Coding,89,78
S0816,Engineer,Communication,67,52
S0816,Engineer,Research,87,48
S0816,Engineer,Teamwork,61,26
S0816,Engineer,Problem Solving,85,58
S0816,Scientist,Critical Thinking,74,70
S0816,Scientist,Communication,86,64
S0816,Scientist,Coding,63,56
S0816,Scientist,Problem Solving,71,54
S0816,Scientist,Creativity,63,45
S0817,Engineer,Critical Thinking,86,86
S0817,Engineer,Creativity,99,68
S0817,Engineer,Problem Solving,67,55
S0817,Engineer,Empathy,91,61
S0817,Engineer,Coding,90,51
S0817,Writer,Creativity,76,47
S0817,Writer,Coding,61,44
S0817,Writer,Leadership,69,67
S0817,Writer,Communication,94,67
S0817,Writer,Critical Thinking,85,66
S0817,Doctor,Research,97,80
S0817,Doctor,Coding,75,75
S0817,Doctor,Leadership,64,55
S0817,Doctor,Teamwork,68,44
S0817,Doctor,Communication,98,79
S0817,Lawyer,Teamwork,76,64
S0817,Lawyer,Technical Skills,67,35
S0817,Lawyer,Creativity,90,90
S0817,Lawyer,Coding,82,80
S0817,Lawyer,Communication,99,64
S0817,Teacher,Communication,68,45
S0817,Teacher,Empathy,99,85
S0817,Teacher,Teamwork,71,60
S0817,Teacher,Leadership,77,77
S0817,Teacher,Creativity,93,75
S0818,Entrepreneur,Critical Thinking,93,78
S0818,Entrepreneur,Research,76,71
S0818,Entrepreneur,Problem Solving,86,78
S0818,Entrepreneur,Coding,75,66
S0818,Entrepreneur,Teamwork,80,72
S0818,Scientist,Coding,68,32
S0818,Scientist,Research,67,55
S0818,Scientist,Problem Solving,73,65
S0818,Scientist,Communication,69,39
S0818,Scientist,Critical Thinking,87,86
S0818,Engineer,Creativity,86,66
S0818,Engineer,Communication,92,90
S0818,Engineer,Teamwork,84,68
S0818,Engineer,Problem Solving,73,33
S0818,Engineer,Critical Thinking,92,69
S0818,Artist,Technical Skills,92,65
S0818,Artist,Teamwork,85,70
S0818,Artist,Communication,67,34
S0818,Artist,Problem Solving,61,41
S0818,Artist,Leadership,92,77
S0818,Lawyer,Critical Thinking,78,54
S0818,Lawyer,Research,72,52
S0818,Lawyer,Leadership,61,30
S0818,Lawyer,Problem Solving,90,76
S0818,Lawyer,Empathy,66,31
S0819,Doctor,Coding,89,66
S0819,Doctor,Technical Skills,75,62
S0819,Doctor,Creativity,82,44
S0819,Doctor,Leadership,76,36
S0819,Doctor,Research,62,26
S0819,Artist,Technical Skills,77,37
S0819,Artist,Creativity,75,63
S0819,Artist,Coding,80,79
S0819,Artist,Teamwork,85,49
S0819,Artist,Empathy,93,75
S0819,Scientist,Problem Solving,99,98
S0819,Scientist,Creativity,70,50
S0819,Scientist,Coding,77,46
S0819,Scientist,Technical Skills,65,54
S0819,Scientist,Empathy,90,56
S0819,Data Scientist,Critical Thinking,95,72
S0819,Data Scientist,Leadership,86,56
S0819,Data Scientist,Coding,95,71
S0819,Data Scientist,Communication,92,54
S0819,Data Scientist,Research,70,45
S0819,Writer,Coding,90,87
S0819,Writer,Technical Skills,66,60
S0819,Writer,Empathy,93,80
S0819,Writer,Critical Thinking,86,83
S0819,Writer,Teamwork,85,71
S0820,Engineer,Research,82,56
S0820,Engineer,Critical Thinking,81,75
S0820,Engineer,Technical Skills,81,64
S0820,Engineer,Communication,100,95
S0820,Engineer,Leadership,77,66
S0820,Writer,Creativity,80,79
S0820,Writer,Coding,98,79
S0820,Writer,Leadership,67,53
S0820,Writer,Critical Thinking,100,65
S0820,Writer,Communication,70,61
S0820,Lawyer,Technical Skills,62,57
S0820,Lawyer,Coding,100,100
S0820,Lawyer,Teamwork,66,59
S0820,Lawyer,Communication,96,95
S0820,Lawyer,Empathy,82,80
S0820,Doctor,Problem Solving,66,40
S0820,Doctor,Empathy,79,59
S0820,Doctor,Communication,92,90
S0820,Doctor,Technical Skills,93,87
S0820,Doctor,Coding,62,22
S0820,Pilot,Leadership,97,66
S0820,Pilot,Creativity,69,44
S0820,Pilot,Technical Skills,72,54
S0820,Pilot,Communication,77,55
S0820,Pilot,Critical Thinking,80,54
S0821,Pilot,Technical Skills,86,51
S0821,Pilot,Coding,68,48
S0821,Pilot,Communication,94,78
S0821,Pilot,Research,82,45
S0821,Pilot,Creativity,91,83
S0821,Lawyer,Communication,65,41
S0821,Lawyer,Critical Thinking,61,60
S0821,Lawyer,Technical Skills,68,41
S0821,Lawyer,Coding,93,74
S0821,Lawyer,Leadership,97,70
S0821,Entrepreneur,Research,67,30
S0821,Entrepreneur,Empathy,71,68
S0821,Entrepreneur,Coding,68,31
S0821,Entrepreneur,Creativity,89,64
S0821,Entrepreneur,Technical Skills,75,47
S0821,Data Scientist,Research,88,49
S0821,Data Scientist,Technical Skills,79,65
S0821,Data Scientist,Coding,66,28
S0821,Data Scientist,Leadership,72,48
S0821,Data Scientist,Communication,84,56
S0821,Artist,Teamwork,72,51
S0821,Artist,Empathy,71,63
S0821,Artist,Leadership,98,84
S0821,Artist,Coding,95,70
S0821,Artist,Communication,70,34
S0822,Engineer,Teamwork,72,43
S0822,Engineer,Coding,81,43
S0822,Engineer,Research,75,35
S0822,Engineer,Technical Skills,89,49
S0822,Engineer,Problem Solving,68,38
S0822,Teacher,Technical Skills,93,69
S0822,Teacher,Teamwork,69,68
S0822,Teacher,Creativity,90,86
S0822,Teacher,Critical Thinking,73,40
S0822,Teacher,Communication,96,80
S0822,Data Scientist,Research,100,97
S0822,Data Scientist,Empathy,88,51
